Age,EstimatedSalary,Purchased
22,73641,0
52,58411,1
62,88707,1
40,79839,1
53,112871,1
73,117412,1
60,84757,1
35,52283,0
39,58293,0
42,75206,1
71,46375,1
72,68291,1
80,120978,0
36,102320,1
34,137512,1
27,103651,0
31,48257,1
59,85543,1
69,142303,0
65,51729,1
37,95780,1
47,117340,1
44,145056,0
69,84830,0
19,36516,1
52,44438,1
21,68895,1
80,34598,0
45,87551,1
64,148949,1
52,54650,1
24,140692,1
41,37771,1
77,81231,1
62,106293,1
20,59826,0
23,45180,0
52,79615,1
71,66732,0
18,72766,0
24,78020,0
56,54933,1
49,115378,1
44,117676,0
29,41850,0
60,58499,0
57,50517,0
33,60705,0
69,122948,0
55,110317,0
78,94181,1
27,86990,1
52,121235,1
25,127282,0
57,62922,0
52,41669,1
35,138731,0
24,142797,0
54,129839,1
78,62646,0
54,61886,0
23,88470,0
30,101933,1
47,47791,0
78,75161,1
36,40817,0
44,144248,0
59,129572,1
37,63665,0
66,65585,1
52,35479,1
79,135162,0
31,79061,1
25,126372,0
38,43617,1
63,73529,0
73,72111,1
78,145750,1
53,40359,1
74,51746,0
60,84595,1
46,42293,0
71,65169,0
31,83139,0
80,92286,0
52,124078,1
80,102276,1
26,30884,1
24,86684,0
32,132231,0
75,102631,1
76,103726,1
31,96254,0
52,109065,0
57,141485,1
70,136936,0
75,85255,0
24,34961,1
55,64087,0
45,52187,0
68,32420,0
22,109434,1
43,130006,1
30,100742,0
48,127079,1
30,97114,0
65,73373,0
49,132154,0
41,146710,0
22,113001,0
59,30836,0
26,56980,0
22,50482,1
55,99591,1
61,79806,0
53,31564,0
23,65995,1
56,42804,0
52,71143,0
28,137671,0
29,96669,0
48,148096,1
49,44571,0
37,49391,0
34,89349,0
50,142911,0
69,76857,1
80,76353,1
40,128322,1
72,106104,0
79,109956,0
54,50741,0
29,112209,1
74,75680,0
79,110743,1
67,49229,0
72,30239,0
21,103042,1
29,67266,0
77,80696,1
40,144901,0
49,56492,1
46,92523,1
19,124984,1
65,48427,1
23,113493,0
35,87473,0
76,126210,1
34,54884,1
27,75654,1
18,62116,0
24,110351,1
34,35312,1
71,77186,1
40,45771,1
18,89400,1
79,53491,1
31,62495,1
40,41506,0
33,41226,0
65,53940,1
31,127318,1
22,84380,0
19,124463,1
25,91903,1
63,106290,0
36,51703,1
42,84944,0
39,143954,1
73,50930,0
60,89573,0
45,100497,1
77,131985,0
74,36217,0
55,90467,1
32,47808,1
62,111016,0
42,59525,0
60,59855,1
40,117507,1
60,59175,1
27,74862,1
32,111645,1
73,142657,1
62,132771,1
19,60982,0
20,37749,0
54,67313,0
69,99476,0
41,103175,0
29,57906,1
22,88022,0
58,135664,0
43,100545,1
64,40358,1
28,96112,1
20,56565,0
56,121520,0
79,149438,0
78,51001,1
75,121799,0
52,44242,1
44,43905,1
69,77614,1
46,46522,0
41,55716,1
69,53970,1
54,60194,0
78,98587,1
18,145524,0
47,96257,1
79,42135,1
26,53457,0
25,40375,0
25,139310,0
56,43278,1
55,135421,1
69,59022,1
71,68743,0
22,44699,0
72,94438,1
25,30418,1
24,85452,1
47,82053,0
21,66832,1
26,118575,0
68,122588,1
44,89439,1
20,41218,0
54,75430,0
50,83286,1
69,67429,1
30,101400,0
52,72792,0
50,120920,0
22,67481,0
26,97613,0
75,47614,1
46,134264,0
72,147904,0
74,141124,0
63,36400,0
50,38719,0
57,99305,0
66,99398,1
65,129330,1
80,146877,0
19,110919,0
61,142792,0
47,145202,1
80,75663,1
40,48070,1
23,62948,0
30,134924,1
28,114148,0
29,57152,0
71,43311,0
78,96813,1
25,35103,1
33,98083,0
44,89233,1
56,31903,1
51,107615,0
50,55638,1
26,125436,1
38,122612,1
54,58207,0
39,102782,1
37,72207,1
42,71263,1
65,126774,1
73,59395,1
66,138532,1
60,115701,1
26,108450,1
66,48805,1
79,82838,1
43,94184,1
55,33921,1
38,149258,1
71,110062,1
72,107168,1
44,106343,1
45,112680,1
75,141523,1
66,47663,1
43,101842,1
72,112907,1
19,53659,1
32,68052,1
79,79124,1
58,74320,1
51,41499,1
40,137851,1
46,58301,1
22,144528,1
23,97260,1
61,129358,1
34,128264,1
25,53828,1
75,110335,1
53,111086,1
39,90040,1
59,31748,1
48,135878,1
78,92936,1
79,104045,1
40,66289,1
62,53763,1
44,106765,1
20,59734,1
61,83047,1
19,124502,1
52,149535,1
31,125129,1
75,78867,1
70,61138,1
34,59453,1
58,109474,1
63,31576,1
67,39088,1
36,70721,1
67,78666,1
75,138101,1
30,142138,1
75,72645,1
43,101388,1
26,67730,1
28,81390,1
80,111470,1
33,117453,1
74,54432,1
75,138109,1
76,88355,1
38,76529,1
71,51304,1
49,144945,1
57,111368,1
59,98160,1
19,53208,1
54,89196,1
74,101932,1
20,92421,1
28,117769,1
62,51910,1
74,62793,1
59,33754,1
69,139253,1
28,109208,1
74,79011,1
51,129974,1
26,79408,1
71,149673,1
39,145871,1
28,107708,1
76,115899,1
34,84207,1
49,58951,1
36,118086,1
29,112787,1
28,97373,1
39,41138,1
72,136577,1
55,58681,1
27,109540,1
41,126094,1
63,125677,1
33,100292,1
35,48328,1
29,124117,1
23,136223,1
72,47358,1
57,47922,1
33,142455,1
53,41323,1
74,114581,1
18,132787,1
25,108450,1
73,70879,1
69,89147,1
43,66737,1
23,30415,1
45,58629,1
28,131925,1
74,49520,1
59,82371,1
24,110791,1
65,147354,1
53,132759,1
71,113701,1
66,99284,1
34,97646,1
73,113440,1
47,40271,1
32,136873,1
70,127796,1
54,67804,1
73,76438,1
38,46032,1
69,66488,1
60,85544,0
22,124258,0
67,125531,1
70,78179,0
66,79970,1
35,137682,1
79,111433,0
24,64189,0
25,137847,1
68,48985,0
22,106341,1
63,58282,0
22,129456,0
52,116487,1
22,98128,1
58,136055,1
67,127997,1
80,126783,0
45,91063,0
53,132079,0
61,139484,0
52,77656,0
36,37479,0
61,120379,0
64,33605,0
69,64273,0
79,93367,1
31,86957,1
38,43998,0
65,67700,0
52,65449,1
35,45773,1
52,111588,0
75,110373,0
25,44510,1
27,91114,1
61,96446,1
30,30239,1
23,72532,0
57,144985,1
43,94908,0
44,138685,1
46,38617,1
41,97611,0
54,128131,0
51,84470,1
23,93368,0
52,143213,0
45,74922,0
20,32464,0
25,121883,0
74,48558,0
29,135118,0
65,30139,0
31,112300,0
23,128299,0
69,91117,0
63,80755,0
61,87044,0
28,42724,0
36,104245,0
21,86612,0
37,121686,0
35,96081,0
26,67274,0
42,105901,0
44,60274,0
34,71422,0
45,89017,0
69,32633,0
34,68451,0
28,144632,0
41,147974,0
33,116105,1
49,34979,1
61,91187,0
56,147344,0
32,41052,0
19,149074,0
61,112955,0
43,117935,1
69,144878,1
22,68470,1
35,76420,1
74,132474,0
52,55881,1
42,115923,0
67,106766,0
49,79440,1
38,76451,0
38,120440,1
79,65574,1
74,89425,1
65,121382,0
29,122824,0
38,57966,0
62,68816,1
56,135086,0
64,127658,0
71,41090,0
69,60782,0
71,109802,0
37,78786,0
34,70388,0
65,143483,1
54,58733,0
61,131644,0
68,148978,0
65,59192,0
57,135843,0
74,118806,0
55,138170,0
32,46257,0
43,91722,1
73,104959,1
63,67297,1
31,112619,1
48,95694,1
51,30862,1
76,66964,1
55,130564,1
76,86123,1
79,62724,1
75,105280,1
20,68600,1
77,91027,0
20,32510,0
26,141070,0
75,39404,1
32,41475,0
79,96810,0
48,37681,0
57,98756,0
61,58518,0
53,83056,0
70,35744,0
40,78950,0
75,62593,0
41,136713,0
33,110187,0
59,59735,0
22,121072,0
30,127899,0
69,132070,0
36,133756,0
78,146944,1
34,139442,0
45,84241,0
68,106075,0
79,110192,0
30,105033,0
41,134714,0
58,67126,0
64,133214,0
70,140090,0
70,145130,0
66,141607,0
57,104038,0
48,85735,0
22,63050,0
28,143493,1
55,39507,0
58,49938,0
53,130220,0
55,126403,0
54,131491,0
59,75961,0
60,32565,0
44,56205,0
76,106879,0
19,138872,0
30,79993,0
48,59713,1
46,54529,0
23,114023,0
65,55984,0
55,64830,0
44,36684,0
23,96359,0
54,117876,0
46,83485,0
54,81438,0
27,142333,1
25,46526,0
33,144673,0
74,94669,0
32,52514,0
69,56150,0
61,96558,0
36,73708,0
22,64559,0
34,147972,0
44,91234,0
22,32770,0
68,51963,1
67,40459,0
59,32775,0
35,40810,0
68,89638,0
44,129580,0
77,123266,1
76,143632,0
71,75284,0
53,134378,0
28,114499,0
54,81724,0
19,55839,0
24,98235,0
28,103649,0
76,116769,0
30,58349,0
32,95215,0
32,56443,0
33,67092,0
67,142608,0
57,83229,0
36,148963,0
58,42142,0
72,30655,0
57,119703,0
59,114974,0
54,76411,0
45,131407,0
52,56331,0
36,59763,0
52,129885,0
58,86396,0
36,128775,0
68,138642,0
60,120647,0
60,110870,0
57,35950,0
51,70804,0
71,118521,0
54,61372,1
37,54447,0
53,94087,0
67,104616,0
45,53772,0
34,120339,0
25,107456,0
27,103531,0
36,80052,0
66,135910,1
31,54792,0
46,146300,0
46,99286,0
31,124530,0
43,64685,0
43,54601,0
65,42464,0
74,30350,0
32,79300,0
23,85554,0
51,33723,0
59,31795,0
23,84556,1
62,38596,1
31,137107,0
57,95737,0
53,97079,0
47,117105,0
79,51117,0
57,64146,0
48,47822,0
57,42161,1
72,89785,0
79,130170,0
79,102302,0
76,82609,0
43,72620,0
68,85123,0
24,116814,0
20,64303,0
53,30389,0
65,49239,0
66,61904,0
52,37990,0
76,68391,0
21,149659,1
38,85728,0
31,119136,0
32,79726,0
58,53131,0
21,113636,0
26,43638,0
23,97742,0
20,81516,0
75,138942,0
49,70208,0
79,30399,0
78,112839,0
65,80448,0
58,40823,0
74,119653,0
30,81678,0
33,121159,0
33,128128,0
70,69151,0
31,118376,1
77,141886,0
30,37496,1
79,115401,0
37,46231,1
30,32680,0
64,60956,1
68,58607,0
79,103257,1
46,116814,1
79,39134,0
32,117257,0
39,96067,0
45,86817,1
23,51400,0
80,72113,0
47,39780,0
21,148017,1
37,50716,0
58,119729,1
54,33763,1
68,129430,1
28,57088,0
51,112096,0
47,88347,1
54,145414,1
43,35837,0
34,105832,1
25,102426,1
51,144551,0
71,104095,1
72,106877,1
61,38257,0
28,145413,1
38,42422,0
19,106547,0
26,30697,0
47,34976,1
51,107928,1
35,73918,0
76,98959,1
52,54306,1
74,46548,0
32,69300,1
50,34881,0
54,99265,1
32,55997,0
50,86419,1
29,109091,0
49,128858,0
40,106242,1
49,39394,1
41,72192,0
73,122735,1
34,90562,0
56,45107,0
71,69644,1
62,140875,1
27,70531,0
48,134895,1
30,61147,1
49,33788,0
29,75035,1
76,94242,1
64,53959,0
70,149909,0
26,104610,1
73,49706,0
27,94983,0
39,78077,1
73,84878,1
54,129561,1
21,132852,1
57,114828,1
75,118470,0
45,42242,1
63,118857,1
48,41348,1
78,39732,1
61,35121,0
23,136940,1
25,130426,1
18,31901,0
68,40950,1
19,99319,0
42,134283,1
64,56319,0
76,118830,1
64,93535,1
80,71190,1
22,54300,1
80,135627,0
24,108060,0
69,37809,0
23,135062,1
39,113802,1
27,140833,0
38,122148,1
60,90593,1
61,131302,1
47,61668,1
74,73704,1
77,80892,0
34,61294,0
70,137762,0
48,70236,1
54,141313,1
65,100171,0
49,59626,0
68,45816,1
42,135778,0
70,120553,1
51,37592,0
47,92086,1
57,78716,1
80,100051,0
47,87987,1
29,116674,0
22,96341,1
53,108115,1
37,59676,0
31,71350,1
45,115883,1
80,68742,0
46,146391,0
29,137433,0
45,119703,1
18,32901,1
73,133814,0
19,96660,1
57,80404,0
68,127060,0
79,141411,1
72,43331,0
73,132097,1
49,88367,0
42,115553,0
31,36658,1
23,38803,1
56,108856,0
53,117408,0
33,112306,1
30,127234,1
19,149671,0
31,127040,1
27,145305,1
48,139582,0
32,146001,0
35,64003,1
56,72818,0
24,61405,1
44,100660,0
65,47364,1
60,125608,1
41,112632,1
38,93938,0
29,33130,1
62,112061,0
24,39081,1
70,133169,1
65,59919,1
18,78622,0
64,138181,1
18,49207,1
66,76751,1
54,88169,1
69,67659,0
79,96315,1
54,30370,1
39,60785,1
46,135110,0
56,104206,1
56,42256,0
59,100725,1
27,91608,0
43,111150,0
48,123123,1
25,44091,1
32,95017,0
62,96246,1
44,134645,1
47,134797,1
36,100603,1
69,103779,1
54,39903,1
46,86034,0
25,57286,1
53,70074,1
58,33771,1
65,120573,1
75,119765,1
21,141213,1
70,60644,0
78,101621,1
19,149203,1
33,47202,1
55,46347,0
22,58480,1
32,92252,1
54,87167,0
21,45025,1
63,53588,0
58,43493,1
22,35793,1
19,118115,0
55,135261,0
66,36171,0
36,125158,1
77,101418,0
44,113066,0
31,86126,0
59,94040,1
72,126331,0
56,93756,1
71,49607,1
27,85356,1
80,87552,0
67,94379,0
40,58389,1
20,134505,1
65,87536,0
73,142528,1
25,113075,1
79,56794,0
50,143408,1
68,107176,1
67,112309,0
59,46644,1
74,127914,0
33,96772,0
26,137126,0
61,42737,1
71,65696,1
18,95331,0
33,90542,1
75,67441,1
64,147974,0
53,38327,1
79,109550,0
71,97655,1
28,70085,0
25,114234,1
38,71427,0
63,142734,0
34,63566,1
78,118861,1
